k    none    reg    psf1      psf5      psf25
1071  1.6242837198e+05   1.0154467762e+00   9.6866176022e-01   9.8809011532e-01    9.9380164990e-01
1072  1.6234744044e+05   1.0153809215e+00   9.6815825938e-01   9.8790861155e-01    9.9379583449e-01
1073  1.6192121537e+05   1.0153195793e+00   9.6809514690e-01   9.8781109107e-01    9.9377734694e-01
1074  1.6146344050e+05   1.0152445960e+00   9.6762199436e-01   9.8768250378e-01    9.9374120350e-01
1075  1.6134781408e+05   1.0152086363e+00   9.6736607067e-01   9.8758121440e-01    9.9370864126e-01
1076  1.6057544044e+05   1.0150533640e+00   9.6727981502e-01   9.8749007829e-01    9.9361903402e-01
1077  1.6049361911e+05   1.0150135590e+00   9.6707971142e-01   9.8730862810e-01    9.9358932544e-01
1078  1.5950159679e+05   1.0149629551e+00   9.6671114203e-01   9.8718736617e-01    9.9356178342e-01
1079  1.5920439278e+05   1.0149008769e+00   9.6639608468e-01   9.8715033075e-01    9.9352894758e-01
1080  1.5858024206e+05   1.0147839294e+00   9.6561301748e-01   9.8702426133e-01    9.9344252896e-01
1081  1.5810004351e+05   1.0147430216e+00   9.6500595115e-01   9.8692430007e-01    9.9343533184e-01
1082  1.5669381561e+05   1.0146772335e+00   9.6483684850e-01   9.8681431545e-01    9.9337278099e-01
1083  1.5664883779e+05   1.0146312059e+00   9.6469585686e-01   9.8660907584e-01    9.9329855876e-01
1084  1.5656596112e+05   1.0145339000e+00   9.6442682629e-01   9.8648344641e-01    9.9327109201e-01
1085  1.5643546762e+05   1.0144485829e+00   9.6424417290e-01   9.8645930711e-01    9.9315337870e-01
1086  1.5608561054e+05   1.0144118641e+00   9.6407220516e-01   9.8640061870e-01    9.9313375045e-01
1087  1.5574458470e+05   1.0143772542e+00   9.6356571641e-01   9.8608438227e-01    9.9305380656e-01
1088  1.5552016409e+05   1.0143508808e+00   9.6323543311e-01   9.8599801388e-01    9.9303749347e-01
1089  1.5483732392e+05   1.0142940822e+00   9.6313262876e-01   9.8585737582e-01    9.9298347240e-01
1090  1.5383808027e+05   1.0141502627e+00   9.6291015460e-01   9.8580177679e-01    9.9294759725e-01
1091  1.5362772474e+05   1.0140509182e+00   9.6277204549e-01   9.8569979970e-01    9.9285185063e-01
1092  1.5353496885e+05   1.0140174913e+00   9.6256848931e-01   9.8560198448e-01    9.9279864678e-01
1093  1.5316441920e+05   1.0139190820e+00   9.6224199056e-01   9.8541306409e-01    9.9274324991e-01
1094  1.5307918163e+05   1.0138673937e+00   9.6186764665e-01   9.8540951229e-01    9.9272761819e-01
1095  1.5256062941e+05   1.0138294284e+00   9.6156945306e-01   9.8512529531e-01    9.9270014124e-01
1096  1.5156907629e+05   1.0137994113e+00   9.6132436506e-01   9.8480969485e-01    9.9264777066e-01
1097  1.5145427531e+05   1.0137233898e+00   9.6103280845e-01   9.8462721953e-01    9.9252534443e-01
1098  1.5092527481e+05   1.0136479207e+00   9.6074262357e-01   9.8455996770e-01    9.9246595405e-01
1099  1.5084228206e+05   1.0135857701e+00   9.6043923579e-01   9.8427082982e-01    9.9239979690e-01
1100  1.5076789116e+05   1.0135280023e+00   9.5976426570e-01   9.8422240322e-01    9.9239072861e-01
1101  1.5053486635e+05   1.0132552333e+00   9.5902055305e-01   9.8413891383e-01    9.9236582455e-01
1102  1.5026893929e+05   1.0130922831e+00   9.5868838950e-01   9.8404688532e-01    9.9227590467e-01
1103  1.4994757600e+05   1.0130182061e+00   9.5834391299e-01   9.8379085218e-01    9.9224920174e-01
1104  1.4935454085e+05   1.0129443324e+00   9.5829983585e-01   9.8371592187e-01    9.9223217562e-01
1105  1.4862560770e+05   1.0127621628e+00   9.5816974164e-01   9.8355106251e-01    9.9220554324e-01
1106  1.4844342298e+05   1.0126886345e+00   9.5803197454e-01   9.8338848897e-01    9.9213029259e-01
1107  1.4800888814e+05   1.0126656572e+00   9.5765423154e-01   9.8335070226e-01    9.9202081644e-01
1108  1.4739453237e+05   1.0125923362e+00   9.5747161644e-01   9.8278579501e-01    9.9189882038e-01
1109  1.4719846309e+05   1.0125172878e+00   9.5724876754e-01   9.8261457611e-01    9.9183946808e-01
1110  1.4703023796e+05   1.0124781088e+00   9.5705962630e-01   9.8225537650e-01    9.9170147674e-01
1111  1.4662170542e+05   1.0124385829e+00   9.5692268674e-01   9.8225165694e-01    9.9164542063e-01
1112  1.4583489429e+05   1.0123390676e+00   9.5674171053e-01   9.8208896452e-01    9.9153792687e-01
1113  1.4456678698e+05   1.0123068585e+00   9.5591663416e-01   9.8188791837e-01    9.9153157530e-01
1114  1.4361089660e+05   1.0122370584e+00   9.5581282149e-01   9.8173396604e-01    9.9150489541e-01
1115  1.4313754964e+05   1.0121384045e+00   9.5573090742e-01   9.8140420973e-01    9.9142399292e-01
1116  1.4311962050e+05   1.0120542616e+00   9.5550539471e-01   9.8129015395e-01    9.9137017195e-01
1117  1.4265991992e+05   1.0119756270e+00   9.5538132861e-01   9.8125386403e-01    9.9134257914e-01
1118  1.4223291782e+05   1.0119334651e+00   9.5493838403e-01   9.8115434623e-01    9.9119966920e-01
1119  1.4216865680e+05   1.0117883805e+00   9.5461635304e-01   9.8097890408e-01    9.9115398311e-01
1120  1.4121861448e+05   1.0116919295e+00   9.5398342277e-01   9.8079648408e-01    9.9108179547e-01
1121  1.4075238174e+05   1.0116656974e+00   9.5369768622e-01   9.8073292349e-01    9.9104170720e-01
1122  1.4047646048e+05   1.0115909082e+00   9.5347001817e-01   9.8033641347e-01    9.9093997145e-01
1123  1.4014564782e+05   1.0115441263e+00   9.5336957865e-01   9.8007571112e-01    9.9092428546e-01
1124  1.3995477828e+05   1.0115321624e+00   9.5334263941e-01   9.7994249246e-01    9.9085657410e-01
1125  1.3985292476e+05   1.0114849729e+00   9.5297084196e-01   9.7990298851e-01    9.9080558498e-01
1126  1.3948322737e+05   1.0113369416e+00   9.5226178493e-01   9.7959855634e-01    9.9077510978e-01
1127  1.3910491937e+05   1.0112864632e+00   9.5205153373e-01   9.7933496792e-01    9.9069915620e-01
1128  1.3870217321e+05   1.0112326500e+00   9.5175351414e-01   9.7919757135e-01    9.9057832313e-01
1129  1.3811280805e+05   1.0111975262e+00   9.5161403445e-01   9.7873862659e-01    9.9050732047e-01
1130  1.3793629639e+05   1.0111105110e+00   9.5095441204e-01   9.7869776885e-01    9.9044136084e-01
1131  1.3761638435e+05   1.0110801695e+00   9.5006050198e-01   9.7864869667e-01    9.9041004935e-01
1132  1.3739873027e+05   1.0110630043e+00   9.4949007669e-01   9.7862282868e-01    9.9036565018e-01
1133  1.3641800307e+05   1.0109559764e+00   9.4941725862e-01   9.7824292373e-01    9.9026707954e-01
1134  1.3621376919e+05   1.0108964578e+00   9.4937320873e-01   9.7789706346e-01    9.9019843794e-01
1135  1.3611362729e+05   1.0108006974e+00   9.4869131450e-01   9.7774342723e-01    9.9011952104e-01
1136  1.3528054703e+05   1.0106265092e+00   9.4862932169e-01   9.7759819934e-01    9.9009306229e-01
1137  1.3378899295e+05   1.0106216063e+00   9.4847596547e-01   9.7728352356e-01    9.9002128071e-01
1138  1.3319612108e+05   1.0105185775e+00   9.4811789573e-01   9.7718396000e-01    9.8997222994e-01
1139  1.3315482995e+05   1.0104717125e+00   9.4777554175e-01   9.7708878792e-01    9.8991227207e-01
1140  1.3310922366e+05   1.0104327543e+00   9.4744478714e-01   9.7655727840e-01    9.8987775891e-01
1141  1.3252666487e+05   1.0103097034e+00   9.4706986566e-01   9.7640764085e-01    9.8977805227e-01
1142  1.3224918420e+05   1.0102873624e+00   9.4675553143e-01   9.7616881357e-01    9.8972824510e-01
1143  1.3141717653e+05   1.0102659385e+00   9.4661471911e-01   9.7600916170e-01    9.8966444311e-01
1144  1.2993950796e+05   1.0101521056e+00   9.4642501628e-01   9.7586348939e-01    9.8962324294e-01
1145  1.2984297744e+05   1.0101243322e+00   9.4623671316e-01   9.7563835961e-01    9.8948422995e-01
1146  1.2973910790e+05   1.0101045691e+00   9.4540754241e-01   9.7553961044e-01    9.8942987776e-01
1147  1.2806347048e+05   1.0099574863e+00   9.4514692848e-01   9.7543514704e-01    9.8935696019e-01
1148  1.2771941384e+05   1.0099342903e+00   9.4507847263e-01   9.7533802879e-01    9.8929756899e-01
1149  1.2756734703e+05   1.0098856153e+00   9.4487563422e-01   9.7518322390e-01    9.8916879362e-01
1150  1.2682708457e+05   1.0098466967e+00   9.4445773829e-01   9.7503146472e-01    9.8912554655e-01
1151  1.2655335361e+05   1.0096642561e+00   9.4304287427e-01   9.7485813871e-01    9.8907981899e-01
1152  1.2611097130e+05   1.0096011667e+00   9.4284356309e-01   9.7477168421e-01    9.8901203047e-01
1153  1.2594760266e+05   1.0095978622e+00   9.4218221481e-01   9.7452153918e-01    9.8891901978e-01
1154  1.2502780913e+05   1.0094822179e+00   9.4145828243e-01   9.7434173524e-01    9.8880377610e-01
1155  1.2493984100e+05   1.0094530766e+00   9.4122000509e-01   9.7414565171e-01    9.8877766919e-01
1156  1.2429019336e+05   1.0094096594e+00   9.4103788695e-01   9.7412184834e-01    9.8862766126e-01
1157  1.2421551991e+05   1.0092955515e+00   9.4079302387e-01   9.7392067275e-01    9.8857973848e-01
1158  1.2372094171e+05   1.0092316176e+00   9.4008691068e-01   9.7368794106e-01    9.8852722594e-01
1159  1.2272701452e+05   1.0092204801e+00   9.3982681736e-01   9.7342148189e-01    9.8847070756e-01
1160  1.2243935196e+05   1.0091979651e+00   9.3941659364e-01   9.7329996030e-01    9.8846535595e-01
1161  1.2167121760e+05   1.0091552916e+00   9.3930216407e-01   9.7315020978e-01    9.8835989041e-01
1162  1.2111327009e+05   1.0090854089e+00   9.3852435893e-01   9.7292960763e-01    9.8821008887e-01
1163  1.2091619817e+05   1.0090542863e+00   9.3775737832e-01   9.7279849127e-01    9.8811428589e-01
1164  1.1959432060e+05   1.0090309682e+00   9.3752292823e-01   9.7247228673e-01    9.8805392608e-01
1165  1.1879359317e+05   1.0089296590e+00   9.3727848163e-01   9.7221668584e-01    9.8797541240e-01
1166  1.1814434438e+05   1.0088801765e+00   9.3698991859e-01   9.7202906787e-01    9.8787835241e-01
1167  1.1743951685e+05   1.0088560001e+00   9.3655811705e-01   9.7194294388e-01    9.8780375452e-01
1168  1.1716088435e+05   1.0087445608e+00   9.3651097797e-01   9.7173337653e-01    9.8775277456e-01
1169  1.1713215989e+05   1.0086881774e+00   9.3644642229e-01   9.7154792612e-01    9.8766718688e-01
1170  1.1637369261e+05   1.0086509313e+00   9.3611288010e-01   9.7121844611e-01    9.8759807756e-01
1171  1.1626732278e+05   1.0086284670e+00   9.3450253474e-01   9.7118926952e-01    9.8754042995e-01
1172  1.1553557369e+05   1.0085874582e+00   9.3388844241e-01   9.7073426283e-01    9.8750888371e-01
1173  1.1550667584e+05   1.0085370079e+00   9.3324773160e-01   9.7056862613e-01    9.8748474762e-01
1174  1.1470281891e+05   1.0085243120e+00   9.3313434400e-01   9.7024165782e-01    9.8741109835e-01
1175  1.1457365164e+05   1.0084992088e+00   9.3283496063e-01   9.7015819512e-01    9.8733925313e-01
1176  1.1357744216e+05   1.0084724450e+00   9.3159782343e-01   9.6991670322e-01    9.8725458271e-01
1177  1.1320690220e+05   1.0084461189e+00   9.3132801751e-01   9.6959301556e-01    9.8720032671e-01
1178  1.1318780566e+05   1.0082384112e+00   9.3044543861e-01   9.6954497138e-01    9.8716997673e-01
1179  1.1313464237e+05   1.0082224549e+00   9.3041358965e-01   9.6928667057e-01    9.8710212622e-01
1180  1.1305426194e+05   1.0081755329e+00   9.3022185720e-01   9.6907432409e-01    9.8708280710e-01
1181  1.1242154003e+05   1.0080434583e+00   9.2921583463e-01   9.6868616742e-01    9.8694017993e-01
1182  1.1153377418e+05   1.0080275046e+00   9.2832348474e-01   9.6842896890e-01    9.8685958471e-01
1183  1.1125602163e+05   1.0079722024e+00   9.2803552598e-01   9.6810219533e-01    9.8673635166e-01
1184  1.1081646360e+05   1.0078150939e+00   9.2774016507e-01   9.6784801035e-01    9.8669490118e-01
1185  1.1058994602e+05   1.0078005866e+00   9.2756408423e-01   9.6774443624e-01    9.8649973261e-01
1186  1.0981721196e+05   1.0077102606e+00   9.2676536143e-01   9.6763052995e-01    9.8643259640e-01
1187  1.0957374180e+05   1.0076166400e+00   9.2623685702e-01   9.6734529874e-01    9.8638743152e-01
1188  1.0905363342e+05   1.0075073426e+00   9.2549779733e-01   9.6721761925e-01    9.8632775036e-01
1189  1.0889363369e+05   1.0075067167e+00   9.2460347670e-01   9.6706865425e-01    9.8617052052e-01
1190  1.0855225065e+05   1.0073405090e+00   9.2437417144e-01   9.6636646455e-01    9.8614171170e-01
1191  1.0732181408e+05   1.0072982631e+00   9.2311201508e-01   9.6634345032e-01    9.8609728091e-01
1192  1.0682575435e+05   1.0072827031e+00   9.2280324394e-01   9.6567689642e-01    9.8604090482e-01
1193  1.0661487291e+05   1.0072550644e+00   9.2265570448e-01   9.6506305635e-01    9.8596651178e-01
1194  1.0590848109e+05   1.0072049850e+00   9.2227063230e-01   9.6474511624e-01    9.8588014329e-01
1195  1.0574468903e+05   1.0072017733e+00   9.2167704792e-01   9.6449486016e-01    9.8572343220e-01
1196  1.0514532598e+05   1.0071638670e+00   9.2077498289e-01   9.6419266534e-01    9.8565507903e-01
1197  1.0510469764e+05   1.0070188532e+00   9.2076347336e-01   9.6393602875e-01    9.8559054984e-01
1198  1.0500208416e+05   1.0069977792e+00   9.2063887298e-01   9.6365216961e-01    9.8553604665e-01
1199  1.0469746762e+05   1.0068166202e+00   9.2048400307e-01   9.6353181395e-01    9.8540811375e-01
1200  1.0380029962e+05   1.0067466610e+00   9.2028655713e-01   9.6335200431e-01    9.8540210860e-01
1201  1.0339976366e+05   1.0066868259e+00   9.2007944550e-01   9.6327327094e-01    9.8536530579e-01
1202  1.0320498369e+05   1.0066761992e+00   9.1937292654e-01   9.6309485341e-01    9.8531575397e-01
1203  1.0313295071e+05   1.0066660172e+00   9.1725414711e-01   9.6295436808e-01    9.8516293870e-01
1204  1.0276865672e+05   1.0066134526e+00   9.1650638475e-01   9.6272546061e-01    9.8503559989e-01
1205  1.0213299024e+05   1.0065697500e+00   9.1607715595e-01   9.6181079693e-01    9.8489324268e-01
1206  1.0193607980e+05   1.0064719405e+00   9.1569251485e-01   9.6176591504e-01    9.8471223717e-01
1207  1.0189381037e+05   1.0063968946e+00   9.1529940094e-01   9.6171662592e-01    9.8460588582e-01
1208  1.0164636047e+05   1.0063472894e+00   9.1487707571e-01   9.6088941837e-01    9.8458381144e-01
1209  1.0123121713e+05   1.0063257625e+00   9.1482370271e-01   9.6062539646e-01    9.8445413425e-01
1210  1.0117860426e+05   1.0063200487e+00   9.1345105255e-01   9.6018580747e-01    9.8420784695e-01
1211  1.0070463294e+05   1.0062586827e+00   9.1276053752e-01   9.6002529684e-01    9.8411378907e-01
1212  1.0066560347e+05   1.0061496833e+00   9.1247412348e-01   9.5982925090e-01    9.8404759334e-01
1213  1.0036281070e+05   1.0061282371e+00   9.1193039541e-01   9.5968994997e-01    9.8402650748e-01
1214  9.9984319224e+04   1.0061263336e+00   9.1121139114e-01   9.5898290889e-01    9.8396196971e-01
1215  9.7666095140e+04   1.0060641553e+00   9.1079295583e-01   9.5887005152e-01    9.8392137133e-01
1216  9.6509900034e+04   1.0060315780e+00   9.1065014602e-01   9.5883904246e-01    9.8379873557e-01
1217  9.4515612863e+04   1.0059072429e+00   9.0993317095e-01   9.5827987926e-01    9.8375329005e-01
1218  9.4163899965e+04   1.0058946923e+00   9.0897737623e-01   9.5809303781e-01    9.8361322462e-01
1219  9.3806791177e+04   1.0058206326e+00   9.0832794151e-01   9.5798112375e-01    9.8354271527e-01
1220  9.3196178542e+04   1.0058138478e+00   9.0810294525e-01   9.5756121991e-01    9.8343640957e-01
1221  9.3017187279e+04   1.0057980872e+00   9.0750085037e-01   9.5746188253e-01    9.8333883344e-01
1222  9.2994102317e+04   1.0057316678e+00   9.0705269742e-01   9.5704119925e-01    9.8312316320e-01
1223  9.2763845161e+04   1.0057016983e+00   9.0662200198e-01   9.5701694186e-01    9.8303267457e-01
1224  9.2619997764e+04   1.0056722933e+00   9.0564214750e-01   9.5688831690e-01    9.8290217431e-01
1225  9.1649469307e+04   1.0055749712e+00   9.0530307622e-01   9.5660976902e-01    9.8287614078e-01
1226  9.0951931786e+04   1.0055241477e+00   9.0438522309e-01   9.5659839267e-01    9.8272710304e-01
1227  9.0802118260e+04   1.0054895032e+00   9.0406255797e-01   9.5632803121e-01    9.8261535579e-01
1228  9.0307155157e+04   1.0054672528e+00   9.0384338662e-01   9.5582619748e-01    9.8250270219e-01
1229  9.0166509273e+04   1.0054010916e+00   9.0237469330e-01   9.5551269572e-01    9.8223479958e-01
1230  8.9078674994e+04   1.0053629043e+00   9.0151254069e-01   9.5467928293e-01    9.8214787135e-01
1231  8.8949866981e+04   1.0053554773e+00   9.0058121054e-01   9.5465022531e-01    9.8191031098e-01
1232  8.8365665925e+04   1.0053485974e+00   9.0047820805e-01   9.5441563696e-01    9.8183787660e-01
1233  8.7964515736e+04   1.0053008056e+00   9.0016320058e-01   9.5352383308e-01    9.8167393458e-01
1234  8.7412509237e+04   1.0052845860e+00   8.9949755801e-01   9.5343303342e-01    9.8131106460e-01
1235  8.7242626050e+04   1.0052756760e+00   8.9947501962e-01   9.5335593324e-01    9.8114171901e-01
1236  8.7089043121e+04   1.0052064420e+00   8.9881786826e-01   9.5296161052e-01    9.8105163124e-01
1237  8.5771668303e+04   1.0050432060e+00   8.9640980718e-01   9.5205618657e-01    9.8096860440e-01
1238  8.5568572853e+04   1.0050294793e+00   8.9631142331e-01   9.5136007557e-01    9.8093845348e-01
1239  8.4884813726e+04   1.0049959994e+00   8.9529281458e-01   9.5122842700e-01    9.8090375475e-01
1240  8.4738140595e+04   1.0049199992e+00   8.9447036153e-01   9.5063367150e-01    9.8069130412e-01
1241  8.4351302955e+04   1.0048861129e+00   8.9236326573e-01   9.5025548100e-01    9.8062676864e-01
1242  8.3612342596e+04   1.0048826186e+00   8.9235695019e-01   9.5009653230e-01    9.8061109523e-01
1243  8.3418973512e+04   1.0048460538e+00   8.9186702446e-01   9.4998402164e-01    9.8059385656e-01
1244  8.2782214035e+04   1.0047482359e+00   8.9184549666e-01   9.4921346531e-01    9.8044676094e-01
1245  8.2663138905e+04   1.0046751604e+00   8.9086019294e-01   9.4913027286e-01    9.8034860808e-01
1246  8.2480574790e+04   1.0046647818e+00   8.9032743985e-01   9.4766751610e-01    9.8005178387e-01
1247  8.2070481929e+04   1.0045369314e+00   8.8946106295e-01   9.4727460035e-01    9.8002005165e-01
1248  8.1092576609e+04   1.0044690658e+00   8.8868934238e-01   9.4706864389e-01    9.7992629324e-01
1249  8.0928872049e+04   1.0044164115e+00   8.8799277669e-01   9.4698591649e-01    9.7988363686e-01
1250  8.0905442389e+04   1.0043821891e+00   8.8757033565e-01   9.4686703738e-01    9.7956297647e-01
1251  8.0024107800e+04   1.0043745085e+00   8.8678906128e-01   9.4620469320e-01    9.7936703142e-01
1252  7.9377465677e+04   1.0043731830e+00   8.8659470479e-01   9.4600632290e-01    9.7935347914e-01
1253  7.8660258013e+04   1.0043375725e+00   8.8655237350e-01   9.4492228131e-01    9.7922663492e-01
1254  7.8361463631e+04   1.0043266180e+00   8.8449983095e-01   9.4441258717e-01    9.7915173748e-01
1255  7.8055346658e+04   1.0042394791e+00   8.8140861848e-01   9.4417699303e-01    9.7914321752e-01
1256  7.7893351046e+04   1.0041643165e+00   8.7995289304e-01   9.4398279504e-01    9.7890524811e-01
1257  7.6267846238e+04   1.0041509256e+00   8.7989105786e-01   9.4373291804e-01    9.7881639449e-01
1258  7.6133844902e+04   1.0040290164e+00   8.7914634224e-01   9.4334829568e-01    9.7858431196e-01
1259  7.5061352171e+04   1.0040207535e+00   8.7817498797e-01   9.4331705328e-01    9.7848399623e-01
1260  7.4892636503e+04   1.0039535529e+00   8.7658963999e-01   9.4213877448e-01    9.7842205070e-01
1261  7.4804080547e+04   1.0038500026e+00   8.7459583992e-01   9.4187047683e-01    9.7799608069e-01
1262  7.4498089769e+04   1.0038251597e+00   8.7419981912e-01   9.4137305438e-01    9.7767625574e-01
1263  7.3857262551e+04   1.0037979308e+00   8.7401126021e-01   9.4106651192e-01    9.7758626428e-01
1264  7.3163353399e+04   1.0037500324e+00   8.7376458882e-01   9.4088780120e-01    9.7751006606e-01
1265  7.1556321209e+04   1.0037222106e+00   8.7270363112e-01   9.4010236058e-01    9.7734740109e-01
1266  7.1479737512e+04   1.0036974436e+00   8.7225151770e-01   9.3958457495e-01    9.7730250109e-01
1267  7.1116475956e+04   1.0036723842e+00   8.7179334120e-01   9.3911192751e-01    9.7710600129e-01
1268  7.0774076567e+04   1.0036389351e+00   8.7074960932e-01   9.3891332321e-01    9.7693124654e-01
1269  6.9617857617e+04   1.0036317291e+00   8.7039099331e-01   9.3796855508e-01    9.7686684625e-01
1270  6.9128847882e+04   1.0036309629e+00   8.7036035947e-01   9.3753220391e-01    9.7661777254e-01
1271  6.8762625686e+04   1.0035655294e+00   8.6844966290e-01   9.3740197823e-01    9.7652690398e-01
1272  6.8731023991e+04   1.0035394921e+00   8.6775109302e-01   9.3732547816e-01    9.7609160095e-01
1273  6.7992505687e+04   1.0034914780e+00   8.6700323008e-01   9.3692718710e-01    9.7586212267e-01
1274  6.7430663450e+04   1.0034527870e+00   8.6571209182e-01   9.3677284073e-01    9.7554821990e-01
1275  6.6318230188e+04   1.0034340127e+00   8.6488440234e-01   9.3654258842e-01    9.7513809626e-01
1276  6.6289150416e+04   1.0033021928e+00   8.6439265936e-01   9.3625244659e-01    9.7499955616e-01
1277  6.5814125981e+04   1.0032933624e+00   8.6382756057e-01   9.3562234818e-01    9.7493070566e-01
1278  6.5271267955e+04   1.0032651035e+00   8.6336267314e-01   9.3472236384e-01    9.7480732528e-01
1279  6.4992774930e+04   1.0031620310e+00   8.6312744879e-01   9.3450040172e-01    9.7444289812e-01
1280  6.4393443870e+04   1.0031514105e+00   8.6226407189e-01   9.3443838035e-01    9.7429563992e-01
1281  6.4315685016e+04   1.0031398229e+00   8.6194094146e-01   9.3404408810e-01    9.7399367896e-01
1282  6.4118114725e+04   1.0031282492e+00   8.6152608322e-01   9.3360170332e-01    9.7382868809e-01
1283  6.3993397581e+04   1.0030719988e+00   8.6034424333e-01   9.3352259677e-01    9.7372141846e-01
1284  6.3637946330e+04   1.0030533402e+00   8.5965041850e-01   9.3286612574e-01    9.7352637644e-01
1285  6.3217545528e+04   1.0030406476e+00   8.5893242664e-01   9.3265336304e-01    9.7324638803e-01
1286  6.2946801005e+04   1.0030215900e+00   8.5867517615e-01   9.3221289911e-01    9.7310358786e-01
1287  6.2241055034e+04   1.0030026214e+00   8.5836222485e-01   9.3177512514e-01    9.7280428927e-01
1288  6.1883220070e+04   1.0029734924e+00   8.5714240853e-01   9.3078518615e-01    9.7255191045e-01
1289  6.1822361126e+04   1.0029438024e+00   8.5633392990e-01   9.3059761138e-01    9.7235016132e-01
1290  6.1259735073e+04   1.0028439672e+00   8.5568865248e-01   9.3056013415e-01    9.7210207566e-01
1291  6.0690304281e+04   1.0028378420e+00   8.5478442313e-01   9.2895756094e-01    9.7178735245e-01
1292  6.0651898213e+04   1.0027750561e+00   8.5424699687e-01   9.2855526173e-01    9.7174927601e-01
1293  5.9845783628e+04   1.0027588159e+00   8.5290185706e-01   9.2832201617e-01    9.7137760982e-01
1294  5.9733282632e+04   1.0027582342e+00   8.5254543930e-01   9.2822904545e-01    9.7133759806e-01
1295  5.9421464825e+04   1.0027449803e+00   8.5176118078e-01   9.2710076064e-01    9.7117123919e-01
1296  5.9126821330e+04   1.0027035320e+00   8.5167120723e-01   9.2702168265e-01    9.7054991235e-01
1297  5.8847098257e+04   1.0026830483e+00   8.5062321423e-01   9.2611722531e-01    9.7040014444e-01
1298  5.8717403633e+04   1.0026236641e+00   8.4976492088e-01   9.2602635641e-01    9.7025201748e-01
1299  5.8156984803e+04   1.0025698948e+00   8.4871856945e-01   9.2582130712e-01    9.6995629318e-01
1300  5.8010464408e+04   1.0025681395e+00   8.4681860083e-01   9.2506651248e-01    9.6987849679e-01
1301  5.7459783901e+04   1.0025585553e+00   8.4664086689e-01   9.2418302584e-01    9.6964364566e-01
1302  5.7270788698e+04   1.0025245660e+00   8.4299822549e-01   9.2201418401e-01    9.6908317375e-01
1303  5.6846131892e+04   1.0024911128e+00   8.4292111010e-01   9.2125130473e-01    9.6844924750e-01
1304  5.6245320315e+04   1.0024636799e+00   8.3560137942e-01   9.2068665861e-01    9.6838233770e-01
1305  5.6189203743e+04   1.0024514106e+00   8.3502734160e-01   9.2062360305e-01    9.6833907605e-01
1306  5.5504319097e+04   1.0024454208e+00   8.3440859174e-01   9.1963868739e-01    9.6809988530e-01
1307  5.4853996883e+04   1.0023350904e+00   8.2984045098e-01   9.1887799349e-01    9.6801258426e-01
1308  5.4426422000e+04   1.0023164502e+00   8.2631142858e-01   9.1826206154e-01    9.6776835585e-01
1309  5.4282085044e+04   1.0023038662e+00   8.2603485735e-01   9.1647745086e-01    9.6746431792e-01
1310  5.4154902792e+04   1.0022938247e+00   8.2500230482e-01   9.1634616267e-01    9.6724057395e-01
1311  5.3231120207e+04   1.0022469126e+00   8.2335622280e-01   9.1581470394e-01    9.6712986720e-01
1312  5.2743583005e+04   1.0022312639e+00   8.2214155186e-01   9.1412272535e-01    9.6623736346e-01
1313  5.2467871177e+04   1.0022244557e+00   8.2157806879e-01   9.1349410052e-01    9.6587471838e-01
1314  5.2341912302e+04   1.0022165929e+00   8.2116261106e-01   9.1281860706e-01    9.6523759742e-01
1315  5.2232201485e+04   1.0021535981e+00   8.2049085743e-01   9.1242812694e-01    9.6482511676e-01
1316  5.1920983377e+04   1.0021151950e+00   8.2040871566e-01   9.1044577810e-01    9.6398560879e-01
1317  5.1533177255e+04   1.0020988066e+00   8.1912316952e-01   9.1011324395e-01    9.6342288472e-01
1318  5.1168924390e+04   1.0020498778e+00   8.1356102566e-01   9.0966215947e-01    9.6316692434e-01
1319  5.0595014433e+04   1.0020340342e+00   8.1215231246e-01   9.0956818995e-01    9.6284982628e-01
1320  5.0422008414e+04   1.0020011465e+00   8.0841243950e-01   9.0950517952e-01    9.6277177943e-01
1321  5.0007290984e+04   1.0019729609e+00   8.0795888711e-01   9.0929969891e-01    9.6233075403e-01
1322  4.9603606372e+04   1.0019636746e+00   8.0568914167e-01   9.0902008771e-01    9.6216117577e-01
1323  4.9338416305e+04   1.0018888443e+00   8.0384709838e-01   9.0848091895e-01    9.6203048611e-01
1324  4.9146771233e+04   1.0018809650e+00   8.0337734956e-01   9.0734038089e-01    9.6176316398e-01
1325  4.7328347488e+04   1.0018558091e+00   8.0262200429e-01   9.0641886257e-01    9.6162114864e-01
1326  4.7139868851e+04   1.0018156543e+00   7.9901795622e-01   9.0446450511e-01    9.6132327650e-01
1327  4.6748465953e+04   1.0017713791e+00   7.9690962340e-01   9.0362373422e-01    9.6129285280e-01
1328  4.6414750481e+04   1.0017683913e+00   7.9641761788e-01   9.0339603300e-01    9.6086071156e-01
1329  4.5972878204e+04   1.0017058431e+00   7.9567987128e-01   9.0178593674e-01    9.6063962478e-01
1330  4.5788450095e+04   1.0016969827e+00   7.9322989111e-01   9.0093570714e-01    9.6009289623e-01
1331  4.5485877705e+04   1.0016808274e+00   7.9136664642e-01   9.0082256361e-01    9.5992185137e-01
1332  4.5219898069e+04   1.0016484778e+00   7.8931966753e-01   8.9888219946e-01    9.5935954144e-01
1333  4.4806911765e+04   1.0016248383e+00   7.8878708534e-01   8.9795977623e-01    9.5917649008e-01
