k    none    reg    psf1      psf5      psf25
2640  1.4356335225e+00   1.0000000000e+00   1.0015398454e+00   1.0013062103e+00    1.0004196898e+00
2645  1.4338524935e+00   1.0000000000e+00   1.0015285153e+00   1.0012958776e+00    1.0004165646e+00
2650  1.4316065545e+00   1.0000000000e+00   1.0015122798e+00   1.0012837248e+00    1.0004142577e+00
2655  1.4300504441e+00   1.0000000000e+00   1.0015007502e+00   1.0012725215e+00    1.0004099193e+00
2660  1.4289325412e+00   1.0000000000e+00   1.0014856425e+00   1.0012614661e+00    1.0004073658e+00
2665  1.4270227103e+00   1.0000000000e+00   1.0014708997e+00   1.0012496472e+00    1.0004039882e+00
2670  1.4253047679e+00   1.0000000000e+00   1.0014546594e+00   1.0012395244e+00    1.0004008580e+00
2675  1.4225649622e+00   1.0000000000e+00   1.0014437563e+00   1.0012323149e+00    1.0003980530e+00
2680  1.4209443123e+00   1.0000000000e+00   1.0014286209e+00   1.0012204653e+00    1.0003959710e+00
2685  1.4192895324e+00   1.0000000000e+00   1.0014157039e+00   1.0012089839e+00    1.0003937907e+00
2690  1.4170052794e+00   1.0000000000e+00   1.0013996139e+00   1.0011975435e+00    1.0003899344e+00
2695  1.4154426990e+00   1.0000000000e+00   1.0013856065e+00   1.0011846329e+00    1.0003870210e+00
2700  1.4131024398e+00   1.0000000000e+00   1.0013753908e+00   1.0011778574e+00    1.0003834243e+00
2705  1.4115790584e+00   1.0000000000e+00   1.0013593760e+00   1.0011663166e+00    1.0003808085e+00
2710  1.4100643308e+00   1.0000000000e+00   1.0013478693e+00   1.0011544325e+00    1.0003777228e+00
2715  1.4081166733e+00   1.0000000000e+00   1.0013333744e+00   1.0011457976e+00    1.0003753376e+00
2720  1.4061863019e+00   1.0000000000e+00   1.0013226737e+00   1.0011377745e+00    1.0003726148e+00
2725  1.4048298937e+00   1.0000000000e+00   1.0013089634e+00   1.0011262900e+00    1.0003696236e+00
2730  1.4030243002e+00   1.0000000000e+00   1.0012949166e+00   1.0011168237e+00    1.0003668711e+00
2735  1.4008476452e+00   1.0000000000e+00   1.0012844284e+00   1.0011035909e+00    1.0003641919e+00
2740  1.3992692628e+00   1.0000000000e+00   1.0012694070e+00   1.0010961991e+00    1.0003609871e+00
2745  1.3974487476e+00   1.0000000000e+00   1.0012566961e+00   1.0010841954e+00    1.0003581835e+00
2750  1.3952959665e+00   1.0000000000e+00   1.0012455535e+00   1.0010736015e+00    1.0003556331e+00
2755  1.3940197972e+00   1.0000000000e+00   1.0012320338e+00   1.0010651922e+00    1.0003526595e+00
2760  1.3916573552e+00   1.0000000000e+00   1.0012203440e+00   1.0010577393e+00    1.0003505046e+00
2765  1.3889693664e+00   1.0000000000e+00   1.0012046761e+00   1.0010473296e+00    1.0003475488e+00
2770  1.3868600897e+00   1.0000000000e+00   1.0011922533e+00   1.0010348169e+00    1.0003450561e+00
2775  1.3856643034e+00   1.0000000000e+00   1.0011805216e+00   1.0010242354e+00    1.0003426438e+00
2780  1.3834220881e+00   1.0000000000e+00   1.0011679354e+00   1.0010160117e+00    1.0003392712e+00
2785  1.3818008756e+00   1.0000000000e+00   1.0011539632e+00   1.0010065052e+00    1.0003370851e+00
2790  1.3795283279e+00   1.0000000000e+00   1.0011428542e+00   1.0009973280e+00    1.0003346056e+00
2795  1.3777605627e+00   1.0000000000e+00   1.0011325733e+00   1.0009874387e+00    1.0003318380e+00
2800  1.3763896790e+00   1.0000000000e+00   1.0011205637e+00   1.0009786040e+00    1.0003288120e+00
2805  1.3748964537e+00   1.0000000000e+00   1.0011100006e+00   1.0009687661e+00    1.0003264103e+00
2810  1.3729905880e+00   1.0000000000e+00   1.0010992720e+00   1.0009578490e+00    1.0003236866e+00
2815  1.3713852000e+00   1.0000000000e+00   1.0010843293e+00   1.0009504665e+00    1.0003211543e+00
2820  1.3688993536e+00   1.0000000000e+00   1.0010746126e+00   1.0009409646e+00    1.0003186420e+00
2825  1.3677859004e+00   1.0000000000e+00   1.0010600583e+00   1.0009310452e+00    1.0003163370e+00
2830  1.3659076695e+00   1.0000000000e+00   1.0010518293e+00   1.0009204889e+00    1.0003138618e+00
2835  1.3642508023e+00   1.0000000000e+00   1.0010385765e+00   1.0009131796e+00    1.0003118388e+00
2840  1.3628071293e+00   1.0000000000e+00   1.0010278908e+00   1.0009025958e+00    1.0003089132e+00
2845  1.3606742747e+00   1.0000000000e+00   1.0010132204e+00   1.0008935679e+00    1.0003064352e+00
2850  1.3595599095e+00   1.0000000000e+00   1.0010067444e+00   1.0008838445e+00    1.0003038812e+00
2855  1.3576471681e+00   1.0000000000e+00   1.0009933235e+00   1.0008761505e+00    1.0003012774e+00
2860  1.3561999452e+00   1.0000000000e+00   1.0009822410e+00   1.0008680750e+00    1.0002995786e+00
2865  1.3543059179e+00   1.0000000000e+00   1.0009682540e+00   1.0008574867e+00    1.0002966466e+00
2870  1.3525256780e+00   1.0000000000e+00   1.0009589010e+00   1.0008482416e+00    1.0002947751e+00
2875  1.3505778119e+00   1.0000000000e+00   1.0009475577e+00   1.0008406120e+00    1.0002921659e+00
2880  1.3491650332e+00   1.0000000000e+00   1.0009372213e+00   1.0008337248e+00    1.0002901183e+00
2885  1.3474348401e+00   1.0000000000e+00   1.0009249275e+00   1.0008244561e+00    1.0002869954e+00
2890  1.3451583133e+00   1.0000000000e+00   1.0009158902e+00   1.0008174375e+00    1.0002850733e+00
2895  1.3434017503e+00   1.0000000000e+00   1.0009026904e+00   1.0008081300e+00    1.0002826358e+00
2900  1.3420895375e+00   1.0000000000e+00   1.0008928526e+00   1.0008009226e+00    1.0002807769e+00
2905  1.3395304466e+00   1.0000000000e+00   1.0008823014e+00   1.0007914967e+00    1.0002783781e+00
2910  1.3376402025e+00   1.0000000000e+00   1.0008741558e+00   1.0007835225e+00    1.0002762777e+00
2915  1.3357545764e+00   1.0000000000e+00   1.0008616262e+00   1.0007756112e+00    1.0002738735e+00
2920  1.3344215584e+00   1.0000000000e+00   1.0008501171e+00   1.0007667826e+00    1.0002709722e+00
2925  1.3325248957e+00   1.0000000000e+00   1.0008391379e+00   1.0007580260e+00    1.0002686536e+00
2930  1.3302221956e+00   1.0000000000e+00   1.0008281806e+00   1.0007505191e+00    1.0002666356e+00
2935  1.3284901355e+00   1.0000000000e+00   1.0008190575e+00   1.0007421524e+00    1.0002644860e+00
2940  1.3272209974e+00   1.0000000000e+00   1.0008094287e+00   1.0007357342e+00    1.0002622183e+00
2945  1.3249133445e+00   1.0000000000e+00   1.0008001048e+00   1.0007273043e+00    1.0002603152e+00
2950  1.3226758206e+00   1.0000000000e+00   1.0007915523e+00   1.0007197720e+00    1.0002579952e+00
2955  1.3211144281e+00   1.0000000000e+00   1.0007796826e+00   1.0007113134e+00    1.0002559097e+00
2960  1.3198269217e+00   1.0000000000e+00   1.0007699810e+00   1.0007048079e+00    1.0002526443e+00
2965  1.3176147283e+00   1.0000000000e+00   1.0007618235e+00   1.0006964746e+00    1.0002511569e+00
2970  1.3156273206e+00   1.0000000000e+00   1.0007547817e+00   1.0006898374e+00    1.0002488725e+00
2975  1.3143724445e+00   1.0000000000e+00   1.0007426842e+00   1.0006807045e+00    1.0002465710e+00
2980  1.3126896608e+00   1.0000000000e+00   1.0007334640e+00   1.0006724367e+00    1.0002439370e+00
2985  1.3108941698e+00   1.0000000000e+00   1.0007241459e+00   1.0006635419e+00    1.0002421414e+00
2990  1.3093989991e+00   1.0000000000e+00   1.0007147239e+00   1.0006577205e+00    1.0002401661e+00
2995  1.3074924048e+00   1.0000000000e+00   1.0007043126e+00   1.0006489798e+00    1.0002378965e+00
3000  1.3061947844e+00   1.0000000000e+00   1.0006964055e+00   1.0006398166e+00    1.0002358947e+00
3005  1.3043804244e+00   1.0000000000e+00   1.0006857338e+00   1.0006327879e+00    1.0002342192e+00
3010  1.3023765869e+00   1.0000000000e+00   1.0006749491e+00   1.0006267041e+00    1.0002321737e+00
3015  1.3003168128e+00   1.0000000000e+00   1.0006639755e+00   1.0006187316e+00    1.0002299415e+00
3020  1.2988516486e+00   1.0000000000e+00   1.0006553622e+00   1.0006117482e+00    1.0002273166e+00
3025  1.2978599107e+00   1.0000000000e+00   1.0006451448e+00   1.0006042315e+00    1.0002253638e+00
3030  1.2961546154e+00   1.0000000000e+00   1.0006368250e+00   1.0005962488e+00    1.0002235679e+00
3035  1.2947006576e+00   1.0000000000e+00   1.0006270423e+00   1.0005888482e+00    1.0002212748e+00
3040  1.2929200668e+00   1.0000000000e+00   1.0006186638e+00   1.0005811851e+00    1.0002191883e+00
3045  1.2914633107e+00   1.0000000000e+00   1.0006091282e+00   1.0005737270e+00    1.0002170310e+00
3050  1.2890552160e+00   1.0000000000e+00   1.0006008741e+00   1.0005645318e+00    1.0002152789e+00
3055  1.2876548428e+00   1.0000000000e+00   1.0005922825e+00   1.0005574415e+00    1.0002130076e+00
3060  1.2856127562e+00   1.0000000000e+00   1.0005824629e+00   1.0005492947e+00    1.0002115793e+00
3065  1.2840278185e+00   1.0000000000e+00   1.0005724064e+00   1.0005423723e+00    1.0002090138e+00
3070  1.2829031599e+00   1.0000000000e+00   1.0005648453e+00   1.0005343697e+00    1.0002069755e+00
3075  1.2805350393e+00   1.0000000000e+00   1.0005556040e+00   1.0005290718e+00    1.0002051056e+00
3080  1.2795072512e+00   1.0000000000e+00   1.0005450546e+00   1.0005207693e+00    1.0002030098e+00
3085  1.2776761859e+00   1.0000000000e+00   1.0005374984e+00   1.0005162837e+00    1.0002014783e+00
3090  1.2759826828e+00   1.0000000000e+00   1.0005288450e+00   1.0005069512e+00    1.0001995311e+00
3095  1.2744212269e+00   1.0000000000e+00   1.0005216479e+00   1.0004998664e+00    1.0001974727e+00
3100  1.2732589363e+00   1.0000000000e+00   1.0005132945e+00   1.0004947439e+00    1.0001957493e+00
3105  1.2709010644e+00   1.0000000000e+00   1.0005042298e+00   1.0004868308e+00    1.0001937241e+00
3110  1.2688298179e+00   1.0000000000e+00   1.0004957119e+00   1.0004811949e+00    1.0001918504e+00
3115  1.2680953930e+00   1.0000000000e+00   1.0004887566e+00   1.0004740838e+00    1.0001895792e+00
3120  1.2662089051e+00   1.0000000000e+00   1.0004799904e+00   1.0004663808e+00    1.0001874299e+00
3125  1.2636554343e+00   1.0000000000e+00   1.0004713002e+00   1.0004593382e+00    1.0001856964e+00
3130  1.2621517039e+00   1.0000000000e+00   1.0004641825e+00   1.0004536491e+00    1.0001838679e+00
3135  1.2606811633e+00   1.0000000000e+00   1.0004561293e+00   1.0004483423e+00    1.0001823529e+00
3140  1.2581971946e+00   1.0000000000e+00   1.0004488000e+00   1.0004407529e+00    1.0001802646e+00
3145  1.2569463705e+00   1.0000000000e+00   1.0004390440e+00   1.0004343191e+00    1.0001782059e+00
3150  1.2548483765e+00   1.0000000000e+00   1.0004323765e+00   1.0004278418e+00    1.0001766672e+00
3155  1.2531902966e+00   1.0000000000e+00   1.0004248970e+00   1.0004191907e+00    1.0001749566e+00
3160  1.2513311201e+00   1.0000000000e+00   1.0004155633e+00   1.0004150045e+00    1.0001731071e+00
3165  1.2495183805e+00   1.0000000000e+00   1.0004085407e+00   1.0004080310e+00    1.0001713739e+00
3170  1.2474005364e+00   1.0000000000e+00   1.0004007725e+00   1.0004008698e+00    1.0001693828e+00
3175  1.2458523720e+00   1.0000000000e+00   1.0003923306e+00   1.0003955521e+00    1.0001678812e+00
3180  1.2448341707e+00   1.0000000000e+00   1.0003851227e+00   1.0003897651e+00    1.0001659192e+00
3185  1.2424036228e+00   1.0000000000e+00   1.0003753376e+00   1.0003846230e+00    1.0001645003e+00
3190  1.2406613623e+00   1.0000000000e+00   1.0003697154e+00   1.0003775497e+00    1.0001626671e+00
3195  1.2386984419e+00   1.0000000000e+00   1.0003612130e+00   1.0003711552e+00    1.0001608707e+00
3200  1.2368465879e+00   1.0000000000e+00   1.0003545937e+00   1.0003649667e+00    1.0001592172e+00
3205  1.2351966817e+00   1.0000000000e+00   1.0003458828e+00   1.0003596735e+00    1.0001572570e+00
3210  1.2335264870e+00   1.0000000000e+00   1.0003380138e+00   1.0003516536e+00    1.0001555573e+00
3215  1.2320825032e+00   1.0000000000e+00   1.0003312251e+00   1.0003442547e+00    1.0001537193e+00
3220  1.2306081352e+00   1.0000000000e+00   1.0003210942e+00   1.0003388785e+00    1.0001521994e+00
3225  1.2285896133e+00   1.0000000000e+00   1.0003159198e+00   1.0003326373e+00    1.0001506956e+00
3230  1.2265627421e+00   1.0000000000e+00   1.0003080604e+00   1.0003262494e+00    1.0001487137e+00
3235  1.2247280131e+00   1.0000000000e+00   1.0003007877e+00   1.0003213128e+00    1.0001467193e+00
3240  1.2225417907e+00   1.0000000000e+00   1.0002947661e+00   1.0003152881e+00    1.0001451584e+00
3245  1.2206535826e+00   1.0000000000e+00   1.0002866230e+00   1.0003085933e+00    1.0001436303e+00
3250  1.2190757476e+00   1.0000000000e+00   1.0002806383e+00   1.0003054162e+00    1.0001422385e+00
3255  1.2172372120e+00   1.0000000000e+00   1.0002740412e+00   1.0002989188e+00    1.0001404924e+00
3260  1.2154467343e+00   1.0000000000e+00   1.0002650603e+00   1.0002921185e+00    1.0001389631e+00
3265  1.2136991305e+00   1.0000000000e+00   1.0002563857e+00   1.0002861826e+00    1.0001371214e+00
3270  1.2120616512e+00   1.0000000000e+00   1.0002507309e+00   1.0002807358e+00    1.0001359622e+00
3275  1.2104833555e+00   1.0000000000e+00   1.0002431499e+00   1.0002735075e+00    1.0001338040e+00
3280  1.2087593878e+00   1.0000000000e+00   1.0002372913e+00   1.0002683537e+00    1.0001317769e+00
3285  1.2071803241e+00   1.0000000000e+00   1.0002293459e+00   1.0002634312e+00    1.0001305275e+00
3290  1.2052298199e+00   1.0000000000e+00   1.0002223284e+00   1.0002582398e+00    1.0001289887e+00
3295  1.2037453009e+00   1.0000000000e+00   1.0002158316e+00   1.0002519219e+00    1.0001272537e+00
3300  1.2019044794e+00   1.0000000000e+00   1.0002093529e+00   1.0002467013e+00    1.0001254226e+00
3305  1.2001205779e+00   1.0000000000e+00   1.0002014375e+00   1.0002409873e+00    1.0001238342e+00
3310  1.1984648153e+00   1.0000000000e+00   1.0001950999e+00   1.0002356170e+00    1.0001224004e+00
3315  1.1969804462e+00   1.0000000000e+00   1.0001887056e+00   1.0002293837e+00    1.0001206442e+00
3320  1.1948825148e+00   1.0000000000e+00   1.0001823803e+00   1.0002233912e+00    1.0001188243e+00
3325  1.1939947715e+00   1.0000000000e+00   1.0001785682e+00   1.0002184069e+00    1.0001174237e+00
3330  1.1914626538e+00   1.0000000000e+00   1.0001710464e+00   1.0002125413e+00    1.0001157297e+00
3335  1.1903157444e+00   1.0000000000e+00   1.0001644631e+00   1.0002073277e+00    1.0001138625e+00
3340  1.1879850800e+00   1.0000000000e+00   1.0001574221e+00   1.0002030191e+00    1.0001127199e+00
3345  1.1860779197e+00   1.0000000000e+00   1.0001521181e+00   1.0001968332e+00    1.0001112651e+00
3350  1.1847730883e+00   1.0000000000e+00   1.0001457983e+00   1.0001927237e+00    1.0001099691e+00
3355  1.1831972551e+00   1.0000000000e+00   1.0001394682e+00   1.0001865342e+00    1.0001081793e+00
3360  1.1818088682e+00   1.0000000000e+00   1.0001329090e+00   1.0001817780e+00    1.0001062943e+00
3365  1.1797994070e+00   1.0000000000e+00   1.0001276438e+00   1.0001767974e+00    1.0001050054e+00
3370  1.1781619874e+00   1.0000000000e+00   1.0001203035e+00   1.0001719819e+00    1.0001038781e+00
3375  1.1766855025e+00   1.0000000000e+00   1.0001155222e+00   1.0001671047e+00    1.0001024688e+00
3380  1.1742806634e+00   1.0000000000e+00   1.0001100513e+00   1.0001615002e+00    1.0001012074e+00
3385  1.1720544891e+00   1.0000000000e+00   1.0001050965e+00   1.0001561704e+00    1.0000995554e+00
3390  1.1710038461e+00   1.0000000000e+00   1.0000998520e+00   1.0001510076e+00    1.0000983366e+00
3395  1.1693818512e+00   1.0000000000e+00   1.0000942033e+00   1.0001467586e+00    1.0000967396e+00
3400  1.1676850365e+00   1.0000000000e+00   1.0000873667e+00   1.0001414534e+00    1.0000951687e+00
3405  1.1658653037e+00   1.0000000000e+00   1.0000813466e+00   1.0001371975e+00    1.0000935997e+00
3410  1.1639007880e+00   1.0000000000e+00   1.0000761922e+00   1.0001313093e+00    1.0000924436e+00
3415  1.1622564999e+00   1.0000000000e+00   1.0000701100e+00   1.0001264810e+00    1.0000907167e+00
3420  1.1605868739e+00   1.0000000000e+00   1.0000648270e+00   1.0001218628e+00    1.0000893701e+00
3425  1.1588876932e+00   1.0000000000e+00   1.0000590748e+00   1.0001173328e+00    1.0000878032e+00
3430  1.1575356198e+00   1.0000000000e+00   1.0000536198e+00   1.0001122569e+00    1.0000864619e+00
3435  1.1556684268e+00   1.0000000000e+00   1.0000489585e+00   1.0001066616e+00    1.0000853158e+00
3440  1.1542935539e+00   1.0000000000e+00   1.0000438938e+00   1.0001031937e+00    1.0000837517e+00
3445  1.1519222642e+00   1.0000000000e+00   1.0000382158e+00   1.0000978327e+00    1.0000823793e+00
3450  1.1506135837e+00   1.0000000000e+00   1.0000327841e+00   1.0000932394e+00    1.0000813918e+00
3455  1.1490022054e+00   1.0000000000e+00   1.0000280193e+00   1.0000885568e+00    1.0000797216e+00
3460  1.1469337066e+00   1.0000000000e+00   1.0000232154e+00   1.0000827959e+00    1.0000782762e+00
3465  1.1451544761e+00   1.0000000000e+00   1.0000181095e+00   1.0000790565e+00    1.0000769054e+00
3470  1.1435787681e+00   1.0000000000e+00   1.0000141631e+00   1.0000731978e+00    1.0000755120e+00
3475  1.1421211998e+00   1.0000000000e+00   1.0000084015e+00   1.0000701163e+00    1.0000745440e+00
3480  1.1401438534e+00   1.0000000000e+00   1.0000040409e+00   1.0000650826e+00    1.0000732920e+00
3485  1.1385898992e+00   1.0000000000e+00   1.0000010576e+00   1.0000608678e+00    1.0000717517e+00
3490  1.1367911620e+00   1.0000000000e+00   9.9999509674e-01   1.0000564612e+00    1.0000703946e+00
3495  1.1351226324e+00   1.0000000000e+00   9.9999121113e-01   1.0000518947e+00    1.0000690466e+00
3500  1.1330666710e+00   1.0000000000e+00   9.9998548088e-01   1.0000486120e+00    1.0000678644e+00
3505  1.1316725586e+00   1.0000000000e+00   9.9998112419e-01   1.0000439143e+00    1.0000663465e+00
3510  1.1302095746e+00   1.0000000000e+00   9.9997474613e-01   1.0000398249e+00    1.0000649186e+00
3515  1.1288847182e+00   1.0000000000e+00   9.9997077349e-01   1.0000355703e+00    1.0000634732e+00
3520  1.1273682663e+00   1.0000000000e+00   9.9996602303e-01   1.0000313635e+00    1.0000622436e+00
3525  1.1256363192e+00   1.0000000000e+00   9.9995986462e-01   1.0000265212e+00    1.0000609799e+00
3530  1.1238360728e+00   1.0000000000e+00   9.9995592952e-01   1.0000230575e+00    1.0000597968e+00
3535  1.1224152665e+00   1.0000000000e+00   9.9995049976e-01   1.0000180176e+00    1.0000583632e+00
3540  1.1205943732e+00   1.0000000000e+00   9.9994572974e-01   1.0000138626e+00    1.0000571439e+00
3545  1.1189824887e+00   1.0000000000e+00   9.9993853222e-01   1.0000088778e+00    1.0000557012e+00
3550  1.1175605149e+00   1.0000000000e+00   9.9993229832e-01   1.0000042462e+00    1.0000544078e+00
3555  1.1155017022e+00   1.0000000000e+00   9.9992687942e-01   9.9999936932e-01    1.0000528059e+00
3560  1.1139860284e+00   1.0000000000e+00   9.9992208756e-01   9.9999494127e-01    1.0000521168e+00
3565  1.1127508392e+00   1.0000000000e+00   9.9991671091e-01   9.9999067253e-01    1.0000507302e+00
3570  1.1109881263e+00   1.0000000000e+00   9.9990976890e-01   9.9998688429e-01    1.0000495039e+00
3575  1.1095053614e+00   1.0000000000e+00   9.9990569083e-01   9.9998343063e-01    1.0000480098e+00
3580  1.1079311804e+00   1.0000000000e+00   9.9989808177e-01   9.9997922311e-01    1.0000471511e+00
3585  1.1063696728e+00   1.0000000000e+00   9.9989240059e-01   9.9997345142e-01    1.0000453373e+00
3590  1.1043699391e+00   1.0000000000e+00   9.9988745057e-01   9.9996940159e-01    1.0000445365e+00
3595  1.1032977436e+00   1.0000000000e+00   9.9988165726e-01   9.9996463906e-01    1.0000433033e+00
3600  1.1021295072e+00   1.0000000000e+00   9.9987658902e-01   9.9996099323e-01    1.0000419123e+00
3605  1.1002269168e+00   1.0000000000e+00   9.9986839548e-01   9.9995744735e-01    1.0000406999e+00
3610  1.0980625543e+00   1.0000000000e+00   9.9986334592e-01   9.9995277677e-01    1.0000396015e+00
3615  1.0966727840e+00   1.0000000000e+00   9.9985804132e-01   9.9994857346e-01    1.0000380678e+00
3620  1.0951420776e+00   1.0000000000e+00   9.9985039687e-01   9.9994374827e-01    1.0000370594e+00
3625  1.0931799785e+00   1.0000000000e+00   9.9984521904e-01   9.9993999546e-01    1.0000360305e+00
3630  1.0919406040e+00   1.0000000000e+00   9.9983964128e-01   9.9993645516e-01    1.0000352002e+00
3635  1.0904289635e+00   1.0000000000e+00   9.9983225401e-01   9.9993112000e-01    1.0000337685e+00
3640  1.0884049668e+00   1.0000000000e+00   9.9982458228e-01   9.9992594894e-01    1.0000324415e+00
3645  1.0867906262e+00   1.0000000000e+00   9.9981871844e-01   9.9992228507e-01    1.0000316935e+00
3650  1.0855325607e+00   1.0000000000e+00   9.9981298271e-01   9.9991696438e-01    1.0000300721e+00
3655  1.0834875436e+00   1.0000000000e+00   9.9980696107e-01   9.9991327716e-01    1.0000289400e+00
3660  1.0814018764e+00   1.0000000000e+00   9.9979944188e-01   9.9990784140e-01    1.0000279514e+00
3665  1.0796513497e+00   1.0000000000e+00   9.9979340383e-01   9.9990405349e-01    1.0000266638e+00
3670  1.0779725314e+00   1.0000000000e+00   9.9978577470e-01   9.9989880508e-01    1.0000254871e+00
3675  1.0764230313e+00   1.0000000000e+00   9.9978020554e-01   9.9989473644e-01    1.0000244874e+00
3680  1.0745978615e+00   1.0000000000e+00   9.9977220878e-01   9.9988916701e-01    1.0000231623e+00
3685  1.0729682270e+00   1.0000000000e+00   9.9976569258e-01   9.9988516287e-01    1.0000220406e+00
3690  1.0711638990e+00   1.0000000000e+00   9.9975927877e-01   9.9987985691e-01    1.0000210332e+00
3695  1.0699576230e+00   1.0000000000e+00   9.9975224362e-01   9.9987533668e-01    1.0000198495e+00
3700  1.0679195688e+00   1.0000000000e+00   9.9974648538e-01   9.9986988755e-01    1.0000188840e+00
3705  1.0659491509e+00   1.0000000000e+00   9.9974023872e-01   9.9986513709e-01    1.0000175411e+00
3710  1.0638128927e+00   1.0000000000e+00   9.9973560255e-01   9.9986139744e-01    1.0000166260e+00
3715  1.0620472437e+00   1.0000000000e+00   9.9972639001e-01   9.9985697561e-01    1.0000155424e+00
3720  1.0604008074e+00   1.0000000000e+00   9.9972083610e-01   9.9985144642e-01    1.0000142355e+00
3725  1.0592321831e+00   1.0000000000e+00   9.9971302907e-01   9.9984712703e-01    1.0000131991e+00
3730  1.0575249137e+00   1.0000000000e+00   9.9970543963e-01   9.9984141962e-01    1.0000120640e+00
3735  1.0558511302e+00   1.0000000000e+00   9.9969862114e-01   9.9983797087e-01    1.0000112408e+00
3740  1.0542429741e+00   1.0000000000e+00   9.9969262153e-01   9.9983316415e-01    1.0000100272e+00
3745  1.0528479285e+00   1.0000000000e+00   9.9968429376e-01   9.9982731839e-01    1.0000089432e+00
3750  1.0512883382e+00   1.0000000000e+00   9.9967719311e-01   9.9982181678e-01    1.0000079141e+00
3755  1.0499295810e+00   1.0000000000e+00   9.9967019623e-01   9.9981726688e-01    1.0000071800e+00
3760  1.0483221974e+00   1.0000000000e+00   9.9966049671e-01   9.9981213119e-01    1.0000057859e+00
3765  1.0468265719e+00   1.0000000000e+00   9.9965532782e-01   9.9980801882e-01    1.0000046772e+00
3770  1.0449670456e+00   1.0000000000e+00   9.9964666859e-01   9.9980291950e-01    1.0000037922e+00
3775  1.0434310975e+00   1.0000000000e+00   9.9964011149e-01   9.9979757082e-01    1.0000026524e+00
3780  1.0418831377e+00   1.0000000000e+00   9.9963263541e-01   9.9979165102e-01    1.0000014612e+00
3785  1.0405181393e+00   1.0000000000e+00   9.9962285050e-01   9.9978736999e-01    1.0000003188e+00
3790  1.0393178376e+00   1.0000000000e+00   9.9961437867e-01   9.9978135167e-01    9.9999911269e-01
3795  1.0374622534e+00   1.0000000000e+00   9.9960473866e-01   9.9977535412e-01    9.9999831055e-01
3800  1.0358493745e+00   1.0000000000e+00   9.9959935596e-01   9.9976959233e-01    9.9999693746e-01
3805  1.0347084941e+00   1.0000000000e+00   9.9958977789e-01   9.9976462352e-01    9.9999598126e-01
3810  1.0328734994e+00   1.0000000000e+00   9.9958138613e-01   9.9975947542e-01    9.9999491907e-01
3815  1.0315065301e+00   1.0000000000e+00   9.9957483312e-01   9.9975303356e-01    9.9999383681e-01
3820  1.0297210833e+00   1.0000000000e+00   9.9956672345e-01   9.9974795343e-01    9.9999276902e-01
3825  1.0278366743e+00   1.0000000000e+00   9.9955973034e-01   9.9974129281e-01    9.9999178779e-01
3830  1.0256095301e+00   1.0000000000e+00   9.9955368766e-01   9.9973816394e-01    9.9999095114e-01
3835  1.0242186420e+00   1.0000000000e+00   9.9954391257e-01   9.9973260954e-01    9.9998971427e-01
3840  1.0225189498e+00   1.0000000000e+00   9.9953603122e-01   9.9972612811e-01    9.9998884591e-01
3845  1.0208669327e+00   1.0000000000e+00   9.9952915983e-01   9.9972252452e-01    9.9998751897e-01
3850  1.0196215200e+00   1.0000000000e+00   9.9951925848e-01   9.9971674015e-01    9.9998647050e-01
3855  1.0179445050e+00   1.0000000000e+00   9.9951031525e-01   9.9971008223e-01    9.9998526055e-01
3860  1.0163072491e+00   1.0000000000e+00   9.9950247123e-01   9.9970503087e-01    9.9998416061e-01
3865  1.0148451380e+00   1.0000000000e+00   9.9949244355e-01   9.9969988389e-01    9.9998318932e-01
3870  1.0136882535e+00   1.0000000000e+00   9.9948452931e-01   9.9969425674e-01    9.9998205436e-01
3875  1.0118123617e+00   1.0000000000e+00   9.9947691444e-01   9.9968873637e-01    9.9998091159e-01
3880  1.0107136997e+00   1.0000000000e+00   9.9946774500e-01   9.9968127399e-01    9.9997991305e-01
3885  1.0087427770e+00   1.0000000000e+00   9.9945918689e-01   9.9967764903e-01    9.9997890968e-01
3890  1.0073394693e+00   1.0000000000e+00   9.9945007569e-01   9.9967174412e-01    9.9997786491e-01
3895  1.0056999845e+00   1.0000000000e+00   9.9944106705e-01   9.9966460037e-01    9.9997673218e-01
3900  1.0043176080e+00   1.0000000000e+00   9.9943389114e-01   9.9965932912e-01    9.9997563079e-01
3905  1.0022479688e+00   1.0000000000e+00   9.9942464706e-01   9.9965382005e-01    9.9997439349e-01
3910  1.0009939483e+00   1.0000000000e+00   9.9941667873e-01   9.9964683375e-01    9.9997313403e-01
3915  9.9962640226e-01   1.0000000000e+00   9.9940720028e-01   9.9963992534e-01    9.9997214702e-01
3920  9.9760417184e-01   1.0000000000e+00   9.9939963959e-01   9.9963420123e-01    9.9997097316e-01
3925  9.9600913908e-01   1.0000000000e+00   9.9938821753e-01   9.9962764003e-01    9.9996974568e-01
3930  9.9413949953e-01   1.0000000000e+00   9.9938022205e-01   9.9962314634e-01    9.9996868498e-01
3935  9.9249110993e-01   1.0000000000e+00   9.9936929862e-01   9.9961801802e-01    9.9996747528e-01
3940  9.9109192120e-01   1.0000000000e+00   9.9936118595e-01   9.9961123620e-01    9.9996642008e-01
3945  9.8992505059e-01   1.0000000000e+00   9.9935165285e-01   9.9960494257e-01    9.9996526168e-01
3950  9.8808228362e-01   1.0000000000e+00   9.9934054246e-01   9.9959807701e-01    9.9996404762e-01
