k none reg psf1 psf5 psf25 
992 180740.004258 1.025514 0.984033 0.992568 0.996749
993 180657.813132 1.025341 0.983910 0.992517 0.996734
994 180405.430867 1.025316 0.983616 0.992413 0.996715
995 180299.264105 1.025172 0.983274 0.992330 0.996651
996 180255.880328 1.025005 0.983140 0.992320 0.996606
997 179541.099107 1.024886 0.982912 0.992147 0.996578
998 179200.017482 1.024799 0.982761 0.992101 0.996543
999 179141.986796 1.024707 0.982439 0.992033 0.996521
1000 179053.361574 1.024657 0.982392 0.991903 0.996497
1001 178730.743540 1.024594 0.982246 0.991864 0.996480
1002 178314.794495 1.024451 0.981985 0.991585 0.996468
1003 177902.575768 1.024253 0.981846 0.991489 0.996437
1004 177746.171254 1.024103 0.981812 0.991332 0.996398
1005 176923.740725 1.024035 0.981589 0.991241 0.996340
1006 176698.361196 1.023933 0.981527 0.991217 0.996300
1007 176575.674322 1.023798 0.981515 0.991059 0.996232
1008 176254.713195 1.023730 0.981314 0.991032 0.996197
1009 175594.194601 1.023618 0.980648 0.990957 0.996138
1010 175299.687187 1.023496 0.980502 0.990882 0.996118
1011 175204.705800 1.023411 0.980188 0.990829 0.996095
1012 174873.154991 1.023238 0.980132 0.990687 0.996036
1013 174148.718755 1.023215 0.980012 0.990601 0.996022
1014 173890.839682 1.023176 0.979804 0.990555 0.995998
1015 173817.538925 1.023054 0.979555 0.990507 0.995966
1016 173597.972012 1.023000 0.979498 0.990368 0.995927
1017 173475.267095 1.022892 0.979330 0.990060 0.995901
1018 172997.377612 1.022776 0.979295 0.989978 0.995860
1019 172023.400298 1.022633 0.979239 0.989955 0.995816
1020 171884.107673 1.022380 0.978975 0.989804 0.995765
1021 171505.654993 1.022276 0.978575 0.989763 0.995756
1022 171218.283795 1.022205 0.978539 0.989666 0.995705
1023 170818.005752 1.022193 0.978374 0.989583 0.995679
1024 170397.468443 1.022153 0.977752 0.989544 0.995660
1025 170059.711026 1.021951 0.977553 0.989412 0.995615
1026 169788.028728 1.021802 0.977369 0.989372 0.995585
1027 169402.377903 1.021657 0.976879 0.989191 0.995562
1028 169044.703243 1.021575 0.976759 0.989139 0.995513
1029 168697.938364 1.021532 0.976627 0.988969 0.995504
1030 168156.663881 1.021344 0.976073 0.988936 0.995480
1031 166699.291545 1.021244 0.975766 0.988816 0.995418
1032 166300.425154 1.021113 0.975609 0.988687 0.995383
1033 165786.062632 1.020919 0.975516 0.988655 0.995303
1034 165649.761152 1.020860 0.975376 0.988394 0.995267
1035 165201.838114 1.020778 0.974978 0.988143 0.995243
1036 164695.697826 1.020722 0.974833 0.988068 0.995210
1037 164172.077250 1.020501 0.974798 0.987933 0.995129
1038 163917.797531 1.020418 0.974717 0.987747 0.995095
1039 163256.230722 1.020325 0.974651 0.987735 0.995059
1040 162785.250514 1.020234 0.974355 0.987694 0.995037
1041 162494.765706 1.020214 0.974079 0.987597 0.994959
1042 162349.711383 1.020066 0.974041 0.987469 0.994949
1043 162196.931550 1.019911 0.973807 0.987431 0.994871
1044 161889.269693 1.019864 0.973635 0.987135 0.994861
1045 161382.137188 1.019799 0.973277 0.986999 0.994827
1046 160896.510731 1.019727 0.972855 0.986798 0.994734
1047 160494.158920 1.019639 0.972471 0.986625 0.994686
1048 160307.590095 1.019371 0.972443 0.986488 0.994619
1049 159915.266518 1.019342 0.971662 0.986190 0.994584
1050 159288.821434 1.019233 0.971566 0.986134 0.994550
1051 159045.065736 1.019133 0.971525 0.986118 0.994545
1052 158758.410709 1.019061 0.970986 0.985969 0.994480
1053 158575.818423 1.018968 0.970637 0.985922 0.994472
1054 158042.496204 1.018911 0.970440 0.985789 0.994433
1055 157731.450876 1.018699 0.970058 0.985669 0.994378
1056 157432.126699 1.018625 0.969997 0.985618 0.994329
1057 156275.243522 1.018577 0.969823 0.985462 0.994269
1058 155057.108074 1.018548 0.969144 0.985321 0.994256
1059 154916.971721 1.018432 0.969026 0.985140 0.994139
1060 154729.215126 1.018311 0.968927 0.985054 0.994038
1061 154591.281457 1.018277 0.968711 0.985037 0.994033
1062 153336.747834 1.018147 0.968325 0.984781 0.993963
1063 152856.585740 1.018067 0.968239 0.984726 0.993946
1064 152788.809209 1.017878 0.968045 0.984584 0.993889
1065 152514.736692 1.017867 0.967799 0.984499 0.993861
1066 151823.545197 1.017727 0.967497 0.984361 0.993814
1067 150950.738237 1.017631 0.967409 0.984291 0.993735
1068 150746.155919 1.017601 0.966553 0.984077 0.993683
1069 150719.893450 1.017450 0.966208 0.983979 0.993585
1070 148835.630542 1.017367 0.965898 0.983811 0.993552
1071 148311.173118 1.017216 0.965677 0.983687 0.993493
1072 147962.468232 1.017128 0.965634 0.983600 0.993428
1073 146868.531245 1.017055 0.964728 0.983515 0.993378
1074 146511.992974 1.016966 0.964654 0.983273 0.993304
1075 146139.244147 1.016911 0.964338 0.982946 0.993245
1076 146035.078764 1.016817 0.964282 0.982905 0.993175
1077 145748.748376 1.016735 0.964106 0.982781 0.993145
1078 145586.401796 1.016718 0.963536 0.982730 0.993125
1079 145144.928153 1.016610 0.963222 0.982668 0.993067
1080 144908.511692 1.016553 0.962884 0.982399 0.993036
1081 144708.819789 1.016457 0.962705 0.982187 0.993005
1082 144067.127295 1.016371 0.962561 0.982143 0.992958
1083 143366.008500 1.016342 0.961831 0.981792 0.992945
1084 143097.815295 1.016214 0.961219 0.981683 0.992827
1085 142279.360276 1.016176 0.961189 0.981572 0.992762
1086 141822.795482 1.016108 0.961127 0.981531 0.992732
1087 141815.964112 1.016091 0.960717 0.981459 0.992681
1088 141486.098201 1.015997 0.960033 0.981297 0.992637
1089 141469.454285 1.015962 0.959929 0.981135 0.992617
1090 141128.758639 1.015857 0.959787 0.980832 0.992583
1091 140643.903879 1.015781 0.959481 0.980767 0.992563
1092 140456.216948 1.015726 0.959131 0.980690 0.992490
1093 140036.943068 1.015605 0.958931 0.980485 0.992426
1094 139958.317595 1.015464 0.958858 0.980241 0.992383
1095 139008.216479 1.015410 0.958462 0.980177 0.992336
1096 138782.307302 1.015339 0.958287 0.979851 0.992259
1097 138173.854131 1.015166 0.958158 0.979689 0.992162
1098 137830.643860 1.015075 0.958102 0.979563 0.992083
1099 137666.362297 1.015055 0.957980 0.979459 0.992006
1100 137266.150640 1.014876 0.957584 0.979228 0.991973
1101 137247.296864 1.014789 0.956954 0.979154 0.991950
1102 136556.228413 1.014637 0.956264 0.979056 0.991822
1103 136493.996537 1.014568 0.955977 0.978985 0.991652
1104 136138.539659 1.014523 0.955675 0.978879 0.991579
1105 136003.738630 1.014442 0.955470 0.978781 0.991433
1106 135720.356484 1.014275 0.955398 0.978477 0.991388
1107 134544.100912 1.014181 0.954887 0.978416 0.991371
1108 134525.952548 1.014062 0.954818 0.978364 0.991234
1109 134357.313790 1.014013 0.954479 0.978304 0.991191
1110 134108.761485 1.013950 0.954398 0.978024 0.991152
1111 134026.506216 1.013898 0.954186 0.977921 0.991033
1112 133239.466016 1.013838 0.953900 0.977679 0.990986
1113 133075.034919 1.013824 0.953694 0.977564 0.990951
1114 132551.588784 1.013650 0.953021 0.977401 0.990913
1115 131743.927718 1.013607 0.951691 0.977195 0.990805
1116 131134.146031 1.013515 0.951578 0.977136 0.990733
1117 130789.859565 1.013471 0.951273 0.977044 0.990695
1118 130197.392732 1.013323 0.951152 0.976874 0.990687
1119 129705.843251 1.013227 0.950663 0.976446 0.990566
1120 129159.569716 1.013188 0.950315 0.976393 0.990458
1121 129113.507406 1.013105 0.949847 0.976329 0.990432
1122 128825.471203 1.013012 0.949457 0.976217 0.990347
1123 128730.722515 1.012954 0.949038 0.976026 0.990305
1124 127789.678892 1.012923 0.948782 0.975717 0.990159
1125 127154.124289 1.012824 0.948576 0.975590 0.990115
1126 126618.047412 1.012782 0.948191 0.975352 0.990080
1127 126479.186944 1.012695 0.948119 0.975326 0.989853
1128 125995.071041 1.012649 0.947991 0.975119 0.989803
1129 125797.543065 1.012621 0.947674 0.974601 0.989722
1130 125738.770738 1.012460 0.947423 0.974460 0.989654
1131 125410.959200 1.012247 0.946973 0.974421 0.989563
1132 125158.343859 1.012174 0.946666 0.974369 0.989480
1133 124502.769346 1.011974 0.946388 0.973932 0.989436
1134 124439.346576 1.011949 0.945531 0.973913 0.989365
1135 124290.699881 1.011937 0.945309 0.973613 0.989199
1136 124269.319058 1.011882 0.944821 0.973531 0.989182
1137 123454.655603 1.011803 0.944486 0.973414 0.989046
1138 122979.175991 1.011705 0.944266 0.973216 0.989010
1139 122333.129954 1.011634 0.944049 0.973134 0.988947
1140 122153.909137 1.011622 0.942970 0.973047 0.988898
1141 121744.445591 1.011514 0.942792 0.972661 0.988830
1142 121197.562834 1.011454 0.942485 0.972321 0.988747
1143 120827.890178 1.011417 0.942160 0.972101 0.988649
1144 119934.264836 1.011321 0.942097 0.971964 0.988495
1145 118109.146039 1.011202 0.941591 0.971779 0.988489
1146 117842.795031 1.011133 0.941555 0.971597 0.988386
1147 117737.629230 1.010977 0.940895 0.971431 0.988323
1148 116971.334578 1.010918 0.940674 0.971108 0.988278
1149 116372.902993 1.010909 0.940170 0.970843 0.988182
1150 116089.516104 1.010846 0.939738 0.970769 0.988156
1151 115636.126095 1.010792 0.939602 0.970745 0.988150
1152 115180.451236 1.010707 0.939433 0.970636 0.988098
1153 115155.834218 1.010654 0.939040 0.970553 0.988030
1154 115061.931063 1.010613 0.938672 0.970354 0.987979
1155 114453.503524 1.010582 0.938662 0.970087 0.987843
1156 114089.654943 1.010482 0.937724 0.969788 0.987653
1157 113998.934333 1.010404 0.937437 0.969651 0.987555
1158 113485.461313 1.010390 0.937317 0.969144 0.987528
1159 112621.740606 1.010307 0.936650 0.968641 0.987335
1160 112208.130518 1.010272 0.936352 0.968158 0.987328
1161 110460.970726 1.010229 0.935699 0.967914 0.987238
1162 110360.612226 1.010177 0.935656 0.967488 0.987213
1163 110308.092567 1.010152 0.935389 0.967277 0.987155
1164 110136.334242 1.010127 0.935165 0.967233 0.987131
1165 110067.202983 1.010025 0.934952 0.967130 0.987045
1166 109755.241496 1.010021 0.934631 0.966756 0.986930
1167 108824.524267 1.009874 0.934270 0.966423 0.986740
1168 108050.622230 1.009746 0.933189 0.966196 0.986587
1169 107139.613715 1.009725 0.932930 0.965774 0.986539
1170 107126.693203 1.009667 0.932779 0.964568 0.986506
1171 107115.387470 1.009646 0.932594 0.964293 0.986474
1172 106688.449650 1.009628 0.931852 0.964113 0.986438
1173 106094.056453 1.009581 0.931715 0.964010 0.986375
1174 105932.108440 1.009525 0.930341 0.963582 0.986207
1175 105860.192491 1.009375 0.929545 0.963364 0.986101
1176 104470.116783 1.009321 0.929461 0.963166 0.986053
1177 104339.250275 1.009192 0.929420 0.962758 0.985933
1178 104064.419989 1.009168 0.929251 0.962645 0.985785
1179 103708.698718 1.009135 0.928735 0.962154 0.985746
1180 103305.187906 1.009102 0.928166 0.962141 0.985659
1181 102953.588225 1.009065 0.927726 0.962137 0.985522
1182 102873.097900 1.009012 0.927638 0.962034 0.985419
1183 102536.638529 1.008827 0.926543 0.960939 0.985398
1184 102364.803026 1.008791 0.926288 0.960820 0.985346
1185 101757.411781 1.008744 0.926058 0.960761 0.985224
1186 101302.884483 1.008647 0.926001 0.960179 0.985207
1187 101048.431777 1.008614 0.925781 0.959919 0.985127
1188 100532.868917 1.008538 0.924968 0.959739 0.984856
1189 100335.670250 1.008400 0.923958 0.959333 0.984729
1190 100065.897683 1.008238 0.923456 0.959093 0.984638
1191 100054.623751 1.008174 0.921739 0.958959 0.984587
1192 99747.319115 1.008093 0.921342 0.958594 0.984459
1193 98179.724556 1.008075 0.921278 0.958429 0.984391
1194 98118.408327 1.008054 0.921081 0.958420 0.984365
1195 97846.652990 1.007836 0.920789 0.958317 0.984294
1196 97555.424378 1.007829 0.920522 0.958282 0.984140
1197 96756.740311 1.007806 0.920164 0.957763 0.984103
1198 96682.078070 1.007732 0.919898 0.957683 0.983881
1199 95643.852342 1.007631 0.919393 0.957491 0.983794
1200 95605.285849 1.007629 0.918853 0.957341 0.983673
1201 94896.995948 1.007554 0.918513 0.957325 0.983631
1202 94600.472982 1.007497 0.918466 0.956746 0.983563
1203 94445.278476 1.007328 0.917548 0.956576 0.983379
1204 94362.455143 1.007297 0.917168 0.956539 0.983261
1205 93491.636630 1.007281 0.916910 0.956471 0.983232
1206 93225.411147 1.007175 0.916498 0.956389 0.983142
1207 93161.725022 1.007165 0.915402 0.956222 0.983048
1208 92963.038093 1.007032 0.915375 0.955901 0.982965
1209 92315.586518 1.007031 0.914825 0.955848 0.982845
1210 92222.873760 1.007001 0.914531 0.955714 0.982738
1211 92020.838812 1.006953 0.914430 0.955029 0.982634
1212 91636.167397 1.006890 0.913763 0.954081 0.982577
1213 91328.758400 1.006884 0.913644 0.953668 0.982367
1214 91138.373210 1.006860 0.913270 0.953558 0.982297
1215 90938.564982 1.006735 0.912329 0.953484 0.982087
1216 89369.246697 1.006715 0.911865 0.952538 0.982048
1217 87888.548133 1.006705 0.911475 0.951930 0.982008
1218 86478.341084 1.006693 0.911220 0.951808 0.981737
1219 86395.513046 1.006661 0.910601 0.951488 0.981706
1220 86119.926282 1.006600 0.909189 0.951398 0.981603
1221 85205.432448 1.006572 0.908551 0.951184 0.981513
1222 84953.331339 1.006529 0.908226 0.950989 0.981389
1223 84527.151081 1.006477 0.907310 0.950893 0.981347
1224 84339.343072 1.006365 0.906814 0.949660 0.981086
1225 83882.170113 1.006349 0.906619 0.949304 0.981032
1226 83176.645226 1.006333 0.906219 0.948881 0.980893
1227 83075.847346 1.006254 0.905714 0.948530 0.980870
1228 82692.723174 1.006235 0.904983 0.948033 0.980723
1229 82535.686619 1.006205 0.904006 0.947421 0.980678
1230 81499.420664 1.006159 0.903744 0.946960 0.980442
1231 81213.370575 1.006115 0.902629 0.946617 0.980289
1232 80740.806960 1.006108 0.901452 0.946409 0.980250
1233 80550.444323 1.006063 0.900372 0.946238 0.980161
1234 80289.231050 1.006009 0.899933 0.945252 0.980068
1235 79755.210205 1.005968 0.899666 0.944901 0.979893
1236 79542.835975 1.005884 0.899461 0.944756 0.979724
1237 79437.827488 1.005766 0.899395 0.944282 0.979681
1238 79147.801343 1.005637 0.898522 0.943890 0.979639
1239 78593.145151 1.005517 0.897893 0.943422 0.979504
1240 78223.491072 1.005508 0.897750 0.943174 0.979308
1241 78213.305169 1.005390 0.897686 0.943085 0.979236
1242 77194.269292 1.005362 0.894464 0.943059 0.979116
1243 76795.332129 1.005314 0.893638 0.942758 0.979038
1244 76370.005301 1.005281 0.892342 0.942657 0.978776
1245 75626.522618 1.005270 0.891599 0.942503 0.978693
1246 75518.862334 1.005182 0.890816 0.941870 0.978579
1247 74950.244607 1.005180 0.890743 0.941625 0.978082
1248 74875.080306 1.005149 0.889962 0.941537 0.978055
1249 74295.500322 1.005117 0.888570 0.940963 0.977877
1250 73810.716847 1.005050 0.888540 0.940103 0.977854
1251 73069.462931 1.005024 0.888307 0.939549 0.977733
1252 72905.200596 1.004986 0.886618 0.939482 0.977045
1253 72220.726708 1.004950 0.886413 0.939095 0.977037
1254 71460.426311 1.004910 0.886351 0.938820 0.976933
1255 71415.448873 1.004849 0.885699 0.937596 0.976801
1256 70808.973212 1.004772 0.885538 0.936757 0.976722
1257 70338.854761 1.004638 0.885178 0.936470 0.976639
1258 69510.976500 1.004635 0.883692 0.936468 0.976373
1259 68955.269522 1.004631 0.883510 0.935939 0.976328
1260 68727.767196 1.004587 0.882840 0.935626 0.976280
1261 68555.743904 1.004517 0.881924 0.935377 0.976038
1262 68511.478787 1.004440 0.881409 0.934810 0.975936
1263 67689.975088 1.004432 0.881176 0.934555 0.975844
1264 67029.344416 1.004371 0.879539 0.934332 0.975645
1265 66170.761968 1.004322 0.878699 0.933417 0.975501
1266 66141.776634 1.004211 0.878243 0.932982 0.975473
1267 65796.412887 1.004166 0.877790 0.932226 0.975089
1268 65131.634032 1.004156 0.877478 0.931728 0.975016
1269 64613.688285 1.004098 0.876920 0.931466 0.974946
1270 63750.003048 1.004082 0.875974 0.931434 0.974757
1271 63394.333156 1.003943 0.875832 0.931184 0.974528
1272 62956.085479 1.003905 0.874551 0.930647 0.974429
1273 62756.079045 1.003899 0.873654 0.930555 0.974397
1274 62041.311261 1.003875 0.873078 0.930399 0.973803
1275 61218.593133 1.003790 0.871633 0.930220 0.973721
1276 61145.119666 1.003682 0.871155 0.929937 0.973610
1277 60607.720921 1.003646 0.870352 0.929143 0.973387
1278 60092.848293 1.003629 0.870169 0.928321 0.973226
1279 60026.554554 1.003589 0.869577 0.927931 0.973163
1280 59641.620149 1.003533 0.868858 0.927385 0.972848
1281 59199.593695 1.003509 0.867559 0.927210 0.972599
1282 58848.107458 1.003489 0.867457 0.927087 0.972492
1283 58666.704842 1.003465 0.866017 0.926912 0.972156
1284 58115.485498 1.003433 0.865884 0.926785 0.971884
1285 57829.644721 1.003353 0.862139 0.926461 0.971593
1286 57572.321387 1.003325 0.860539 0.926296 0.971055
1287 56981.194345 1.003318 0.860044 0.926005 0.971018
1288 56331.349914 1.003303 0.858877 0.924220 0.970941
1289 56284.141443 1.003283 0.858208 0.923868 0.970585
1290 55829.958863 1.003245 0.857563 0.923140 0.970312
1291 55315.263013 1.003159 0.857342 0.922284 0.969814
1292 55121.828417 1.003155 0.856908 0.922128 0.969372
1293 54678.835806 1.003140 0.855721 0.921787 0.969217
1294 54481.140961 1.003136 0.855146 0.921091 0.969076
1295 54338.676431 1.003118 0.852836 0.920745 0.968866
1296 54210.359714 1.003096 0.851765 0.919428 0.968430
1297 53952.446829 1.003085 0.850506 0.919080 0.968314
1298 53588.921731 1.003059 0.850427 0.918359 0.968134
1299 52773.567995 1.003027 0.849441 0.917105 0.967980
1300 52694.620651 1.003021 0.849066 0.916810 0.967824
1301 52156.619589 1.002917 0.848320 0.916471 0.967390
1302 52087.779452 1.002880 0.847473 0.915517 0.966822
1303 51845.409357 1.002856 0.845086 0.915240 0.966779
1304 50710.841183 1.002839 0.843435 0.914114 0.966668
1305 50648.259119 1.002823 0.843312 0.914013 0.966447
1306 50504.722300 1.002816 0.841572 0.912304 0.966138
1307 49885.082830 1.002811 0.840393 0.911131 0.965684
1308 49756.768286 1.002804 0.838073 0.911129 0.965547
1309 49714.656098 1.002803 0.837874 0.909846 0.965185
1310 49458.363159 1.002695 0.837384 0.909676 0.964786
1311 49303.646815 1.002620 0.834846 0.908347 0.964439
1312 48498.267074 1.002603 0.834760 0.907914 0.964171
1313 48215.213062 1.002505 0.833440 0.907353 0.963642
1314 48027.558872 1.002499 0.832130 0.906928 0.963478
1315 47583.239293 1.002467 0.831302 0.905763 0.963338
1316 47145.096748 1.002423 0.830884 0.905284 0.963207
1317 46789.398952 1.002408 0.828725 0.904083 0.963031
1318 46343.762676 1.002407 0.828634 0.902815 0.962875
1319 46263.500225 1.002345 0.827131 0.902702 0.962746
1320 46043.808136 1.002308 0.826733 0.900050 0.962387
1321 45609.548557 1.002290 0.824755 0.899174 0.962127
1322 45286.286285 1.002271 0.824225 0.897957 0.961915
1323 45170.858787 1.002240 0.823592 0.897937 0.961051
1324 44967.039939 1.002134 0.823255 0.897046 0.960814
1325 44467.686266 1.002133 0.821252 0.894004 0.960721
1326 43265.034806 1.002118 0.820789 0.893604 0.960039
1327 42875.968588 1.002016 0.820289 0.893321 0.959800
1328 42540.736080 1.001990 0.815751 0.892496 0.959646
1329 42535.934123 1.001973 0.813462 0.892154 0.959297
1330 42064.770695 1.001969 0.808809 0.891395 0.958473
1331 41926.224795 1.001923 0.808742 0.891048 0.958348
1332 41568.360832 1.001922 0.807880 0.889204 0.957921
1333 41009.934236 1.001911 0.807551 0.888791 0.957314
1334 40102.302420 1.001866 0.807370 0.885220 0.957100
1335 39882.601779 1.001827 0.806198 0.884961 0.956779
1336 38737.669197 1.001793 0.802896 0.884283 0.956555
1337 37966.858927 1.001783 0.800022 0.884226 0.956029
1338 37473.349950 1.001745 0.799658 0.883567 0.953683
1339 36944.740589 1.001743 0.799278 0.881792 0.952416
1340 36556.476784 1.001704 0.797031 0.881651 0.951487
1341 35820.106584 1.001664 0.796390 0.881088 0.950955
1342 35505.148657 1.001655 0.795480 0.878576 0.950118
1343 35439.142629 1.001597 0.793452 0.878265 0.949815
1344 34926.240101 1.001561 0.791001 0.878223 0.948562
1345 34133.978991 1.001531 0.790882 0.877583 0.948264
1346 34037.569557 1.001498 0.789550 0.876849 0.947963
1347 33949.250121 1.001474 0.785940 0.874748 0.947269
1348 33522.403490 1.001460 0.781845 0.873349 0.946952
1349 33150.541822 1.001436 0.781605 0.870744 0.946579
1350 33080.790815 1.001394 0.779702 0.869817 0.946347
1351 32998.132464 1.001361 0.777314 0.869498 0.944199
1352 32277.862695 1.001328 0.775207 0.868640 0.944154
1353 31828.068513 1.001285 0.774828 0.868393 0.943032
1354 31145.060377 1.001241 0.771936 0.865750 0.942155
1355 30831.395221 1.001233 0.771020 0.864387 0.941743
1356 30457.724380 1.001229 0.770432 0.862346 0.940859
1357 30360.326945 1.001199 0.767236 0.861482 0.940575
1358 30124.757838 1.001147 0.758528 0.861088 0.939636
1359 29538.835188 1.001143 0.756474 0.856175 0.938432
1360 29280.457478 1.001093 0.756069 0.855137 0.937107
1361 28744.298058 1.001069 0.754533 0.853834 0.936682
1362 28488.042129 1.001048 0.748267 0.853295 0.934280
1363 27611.054499 1.000987 0.746355 0.852249 0.933904
1364 27343.110279 1.000935 0.744246 0.851281 0.933485
1365 26242.107060 1.000923 0.743048 0.850713 0.933412
1366 25543.133867 1.000895 0.742688 0.847335 0.932023
1367 25371.058942 1.000878 0.737445 0.846373 0.931430
1368 25267.684868 1.000872 0.735465 0.846219 0.930832
1369 24387.548312 1.000839 0.727762 0.844912 0.929714
1370 24036.916138 1.000792 0.724706 0.839590 0.929110
1371 23754.703455 1.000782 0.724504 0.838549 0.927719
1372 22583.696502 1.000763 0.723811 0.830673 0.926507
1373 22240.734636 1.000743 0.719226 0.830670 0.925727
1374 21847.443441 1.000686 0.718943 0.829867 0.923315
1375 21599.077400 1.000674 0.718504 0.823145 0.922715
1376 20752.743533 1.000633 0.717423 0.819740 0.922396
1377 20395.368102 1.000608 0.712476 0.818580 0.922203
1378 19290.088270 1.000606 0.708995 0.810506 0.919407
1379 18560.896731 1.000577 0.707406 0.809453 0.919304
1380 17842.625048 1.000574 0.706830 0.806877 0.915091
1381 17417.056044 1.000540 0.704405 0.804966 0.914827
1382 16660.201999 1.000535 0.701618 0.803077 0.914105
1383 15840.800744 1.000508 0.700502 0.801653 0.913576
1384 15411.767726 1.000507 0.698182 0.791662 0.912057
1385 15215.782438 1.000456 0.693586 0.791482 0.910113
1386 14015.319912 1.000454 0.691740 0.781941 0.909117
1387 13530.202196 1.000432 0.688735 0.774114 0.908150
1388 13330.911149 1.000432 0.687160 0.773948 0.907138
1389 12817.988299 1.000413 0.677881 0.772468 0.903948
1390 12364.536027 1.000405 0.675598 0.770381 0.901402
1391 12122.550590 1.000379 0.670167 0.764221 0.896159
1392 11982.139003 1.000347 0.662815 0.761086 0.895868
1393 11428.443135 1.000328 0.660349 0.760310 0.887342
1394 11118.266930 1.000277 0.658158 0.757322 0.884304
1395 10548.905923 1.000266 0.653729 0.754697 0.884251
1396 10155.252120 1.000252 0.650991 0.745744 0.883582
1397 10143.689146 1.000228 0.636872 0.744901 0.879399
1398 10044.892476 1.000219 0.636177 0.740883 0.879216
1399 9826.529017 1.000194 0.633352 0.739778 0.875517
1400 9315.937794 1.000179 0.625523 0.737386 0.874175
1401 9236.439204 1.000163 0.623789 0.733019 0.870120
1402 8861.841431 1.000147 0.613133 0.724226 0.869450
1403 8403.794946 1.000118 0.610724 0.722077 0.867936
1404 8197.482434 1.000112 0.606255 0.718850 0.855482
1405 7821.461506 1.000111 0.605049 0.714576 0.850924
1406 7559.512378 1.000092 0.595883 0.712561 0.842645
1407 6830.627453 1.000090 0.594393 0.702714 0.842031
1408 6674.712705 1.000052 0.590224 0.685197 0.841405
1409 6014.331039 0.999998 0.579979 0.666733 0.834709
1410 5937.019431 0.999974 0.574100 0.662024 0.832627
1411 5913.279814 0.999957 0.568261 0.644500 0.828268
1412 5828.006760 0.999825 0.546262 0.633758 0.758519
1413 5188.278315 0.999818 0.541032 0.569463 0.741494
1414 4690.811391 0.999715 0.540569 0.558826 0.706354
1415 4392.193902 0.997764 0.455669 0.549985 0.700053
